"book_title","paper_id","dc_type","authors","year","source","keyword"
"Performance Evaluation in Data Rich Fayetteville Shale Gas Plays - Integrating Physics-based Reservoir Simulations with Data Driven Approaches for Uncertainty Reduction","IPTC-14940-MS","conference-paper","Xiao, Yitian, ExxonMobil Upstream Research Co. | Van Den Bosch, Rainer H., ExxonMobil | Liu, Faye, Indiana University | Steffen, Kurt, ExxonMobil Exploration Company",2011,"IPTC","'machine+learning'"
"Optimization of Unconventional Gas Developments by Bayesian Logic and Genetic Algorithm","SPE-146581-MS","conference-paper","Willigers, Bart J.A., Palantir Economic Solutions",2011,"SPE","'machine+learning'"
"Wear Modeling of Dense Slurry Flow in Oil Sands Coarse Tailings (CT) Pipelines","NACE-2018-10637","conference-paper","Yang, Guoqiang, Shell International Exploration & Production Inc. | Serate, Duane, Shell Global Solutions Canada Inc. | Tsai, Kuochen, Shell International Exploration & Production Inc. | Wu, Mingqi, Shell International Exploration & Production Inc.",2018,"NACE","'machine+learning'"
"Impact of Anisotropy Induced by Shale Lamination and Natural Fractures on Drilling, Completion, and Fracturing Design","URTEC-2671454-MS","conference-paper","Gu, Ming, West Virginia University",2017,"URTEC","'machine+learning'"
"Stochastic Optimization of Steamflooding Heavy Oil Reservoirs","SPE-180811-MS","conference-paper","Temizel, C., Aera Energy | Rodriguez, D. J. Betancourt, Halliburton | Saldierna, N., Halliburton | Narinesingh, J., Hydrocarb Trinidad Limited",2016,"SPE","'machine+learning'"
"Reservoir Simulation Using Smart Proxy in SACROC Unit - Case Study","SPE-184069-MS","conference-paper","He, Qin, Saint Francis University | Mohaghegh, Shahab D., Intelligent Solutions, Inc. & West Virginia University | Liu, Zhikun, Xi'an Shiyou University",2016,"SPE","'machine+learning'"
"Rock-typing Using The Complete Set Of Additive Morphological Descriptors","SPE-165989-MS","conference-paper","Ismail, Nurul Izza, University of New South Wales | Latham, Shane, Australian National University | Arns, Christoph Hermann, University of New South Wales",2013,"SPE","'machine+learning'"
"Unconventional Resources Technology Conference Highlights Shale as an International Business","SPE-0917-0046-JPT","journal-paper","Rassenfoss, Stephen, JPT Emerging Technology Senior Editor | Whitfield, Stephen, JPT Senior Staff Writer | Jacobs, Trent, JPT Digital Editor",2017,"SPE","'machine+learning'"
"Predicting the Migration of CO2 Plume Using Injection Data and a Distance-Metric Approach to Reservoir-Model Selection","SPE-139709-MS","conference-paper","Bhowmik, Sayantan, University of Texas at Austin | Srinivasan, Sanjay, U. of Texas at Austin | Bryant, Steven Lawrence, U. of Texas at Austin",2010,"SPE","'machine+learning'"
"Improved Efficiency & knowledge Based Support of Oil Well Drilling through Cased Based Reasoning (CBR) Approach","SPE-111849-MS","conference-paper","Islam, Md. Aminul, Norwegian U. of Science & Tech | Skalle, Pal, Norwegian U. of Science & Tech",2008,"SPE","'machine+learning'"
"Deploying the Industrial Internet in Oil & Gas: Challenges and Opportunities","SPE-181107-MS","conference-paper","Baudoin, Claude R., cébé IT & Knowledge Management",2016,"SPE","'machine+learning'"
"Next Generation of Workflows for Multilevel Assisted History Matching and Production Forecasting: Concept, Implementation and Visualization","SPE-167340-MS","conference-paper","Maucec, Marko, Halliburton | Singh, Ajay Pratap, Halliburton | Carvajal, Gustavo A, Halliburton | Mirzadeh, Seyed Mohammad, Halliburton | Knabe, Steven Patton, Halliburton | Mahajan, Aneesh, Halliburton | Dhar, Joydeep, Halliburton | Al-Jasmi, Ahmad Khalid, Kuwait Oil Company",2013,"SPE","'machine+learning'"
"Oilfield Data Analytics: Linking Fracturing Chemistry and Well Productivity","URTEC-2903086-MS","conference-paper","Khvostichenko, Daria, Schlumberger | Makarychev-Mikhailov, Sergey, Schlumberger",2018,"URTEC","'machine+learning'"
"Digitalization of Oil and Gas Facilities Reduce Cost and Improve Maintenance Operations","OTC-27788-MS","conference-paper","Devold, H., ABB AS | Graven, T., ABB AS | Halvorsrød, S. O., ABB AS",2017,"OTC","'machine+learning'"
"Combining Case-Based And Rule-Based Reasoning For Offshore Structure Design","ISOPE-I-93-061","conference-paper","Soh, Chee-Kiong, Nanyang Technological University | Soh, Ai-Kah, Nanyang Technological University",1993,"ISOPE","'machine+learning'"
"Image Analysis Techniques for High Arctic, Deepwater Operation Support","OTC-23825-MS","conference-paper","Blunt, J.D., ExxonMobil Upstream Research | Garas, V.Y., ExxonMobil Upstream Research | Matskevitch, D.G., ExxonMobil Upstream Research | Hamilton, J.M., ExxonMobil Upstream Research | Kumaran, K., ExxonMobil Corporate Strategic Research",2012,"OTC","'machine+learning'"
"Cloud-Based Data Management in Oil and Gas Fields: Advances, Challenges, and Opportunties","SPE-167882-MS","conference-paper","Bello, Oladele, Baker Hughes | Srivastava, Deepak, Baker Hughes | Smith, David, Baker Hughes Incorporated",2014,"SPE","'machine+learning'"
"Optimal Well Work-over Scheduling: Application of Intelligent Well Control Optimisation Technology to Conventional Wells","SPE-167818-MS","conference-paper","Zarei, Faraj, Heriot-Watt University | Muradov, Khafiz, Heriot-Watt University | Davies, David, Heriot-Watt University",2014,"SPE","'machine+learning'"
"Short-Term Prediction of an Artificial Neural Network In an Oscillating Water Column","ISOPE-11-21-4-248","journal-paper","Sheng, Wanan, Hydraulics and Maritime Research Centre, University College Cork | Lewis, Anthony, Hydraulics and Maritime Research Centre, University College Cork",2011,"ISOPE","'machine+learning'"
"A Critical Review of Parameters for Meaningful AC Corrosion Modelling","NACE-2018-10847","conference-paper","Santana-Diaz, Ernesto, MetriCorr | Junker-Holst, Andreas, MetriCorr | Nielsen, Lars Vendelbo, MetriCorr",2018,"NACE","'machine+learning'"
"OPTIMIZATION OF PRODUCTION FROM MATURE FIELDS","WPC-32152","conference-paper","Wang, P., Stanford University, USA | Aziz, Khalid, Stanford University, USA | Litvak, M. L., BP, USA",2002,"WPC","'machine+learning'"
"Research on Novel Improved Sliding Mode Control of Autonomous Underwater Vehicle (AUV)","ISOPE-I-15-309","conference-paper","Chen, Ying, Huazhong University of Science and Technology | Xu, Guohua, Central Southern Electric Power Design Institute | Ji, Zengsheng, Central Southern Electric Power Design Institute | Xiang, Xianbo, Central Southern Electric Power Design Institute | Yu, Bin, Central Southern Electric Power Design Institute",2015,"ISOPE","'machine+learning'"
"Real-Time Borehole Condition Monitoring using Novel 3D Cuttings Sensing Technology","SPE-184718-MS","conference-paper","Han, Runqi, The University of Texas at Austin | Ashok, Pradeepkumar, The University of Texas at Austin | Pryor, Mitchell, The University of Texas at Austin | Oort, Eric van, The University of Texas at Austin | Scott, Paul, ConocoPhillips | Reese, Isaac, ConocoPhillips | Hampton, Kyle, ConocoPhillips",2017,"SPE","'machine+learning'"
"Near Real-Time Return-on-Fracturing-Investment ROFI Optimization for Shale Fracturing by Integrating Anisotropic Acoustic Interpretation, 3D Fracture Modeling, and Neural Networks","SPE-183691-MS","conference-paper","Gu, Ming, Halliburton | Quirein, John, Halliburton | Chen, Dingding, Halliburton",2017,"SPE","'machine+learning'"
"Optimization Methods for History Matching of Complex Reservoirs","SPE-66393-MS","conference-paper","Schulze-Riegert, R.W., Scandpower | Axmann, J.K., Scandpower | Haase, O., Scandpower | Rian, D.T., Scandpower | You, Y.-L., Scandpower",2001,"SPE","'machine+learning'"
"Optimization of Well Placement in a Gulf of Mexico Waterflooding Project","SPE-63221-MS","conference-paper","Guyaguler, Baris, Stanford University | Horne, Roland N., Stanford University | Rogers, Leah, Lawrence Livermore National Laboratory | Rosenzweig, Jacob J., BP-Amoco",2000,"SPE","'machine+learning'"
"Knowledge Discovery in Databases and Multiphase Flow Metering: The Integration of Statistics, Data Mining, Neural Networks, Fuzzy Logic, and Ad Hoc Flow Measurements Towards Well Monitoring and Diagno…","SPE-77407-MS","conference-paper","Alimonti, C., University of Rome ""La Sapienza"" | Falcone, G., Enterprise Oil plc",2002,"SPE","'machine+learning'"
"Combined Global and Local Optimization Techniques Applied to History Matching","SPE-79668-MS","conference-paper","Schulze-Riegert, R.W., Scandpower | Haase, O., Scandpower | Nekrassov, A., Scandpower",2003,"SPE","'machine+learning'"
"Novel Approach to Predict Potentiality of Enhanced Oil Recovery","SPE-99261-MS","conference-paper","Hou, Jian, China U. of Petroleum | Wenfen, Huang, Imperial College",2006,"SPE","'machine+learning'"
"On the Stability of the Edge of a Steam-Assisted-Gravity-Drainage Steam Chamber","SPE-167260-PA","journal-paper","Irani, Mazda, RPS Energy | Gates, Ian D., University of Calgary",2013,"SPE","'machine+learning'"
"Numerical Investigation of the Interaction Between Hydraulic Fractures and Nature Fractures at Reservoir Scale","ARMA-DFNE-18-0774","conference-paper","Zhu, Guolong, Khalifa University of Science and Technology | Sousa, Rita, Khalifa University of Science and Technology | Abdulla, M. B., Khalifa University of Science and Technology | Abu Al-Rub, R., Khalifa University of Science and Technology | Sassi, M., Khalifa University of Science and Technology",2018,"ARMA","'machine+learning'"
"Importance of Using Pressure Data While History Matching a Waterflooding Process","SPE-132347-MS","conference-paper","Barroeta, Rafael G., SPT Group Inc | Thompson, Leslie Gerard, U. of Tulsa",2010,"SPE","'machine+learning'"
"Uncertainty Quantification and Inverse Modeling of Fault Poromechanics and Induced Seismicity: Application to a Synthetic Carbon Capture and Storage (CCS) Problem","ARMA-2016-151","conference-paper","Castiñeira, D., Massachusetts Institute of Technology | Jha, B., University of Southern California | Juanes, R., Massachusetts Institute of Technology",2016,"ARMA","'machine+learning'"
"Estimation of Distribution Algorithms Applied to History Matching","SPE-141161-MS","conference-paper","Abdollahzadeh, Asaad, Heriot Watt University | Reynolds, Alan, Heriot Watt University | Christie, Michael A., Heriot Watt University | Corne, David, Heriot Watt University | Williams, Glyn, BP | Davies, Brian James, BP Exploration & Production",2011,"SPE","'machine+learning'"
"Real-time In-situ Seismic Imaging: Overview and Case Study","SEG-2015-5833447","conference-paper","Song, WenZhan, Georgia State University; Intelligent Dots LLC | Shi, Lei, Georgia State University | Kamath, Goutham, Georgia State University | Xie, Yao, Georgia Institute of Technology | Peng, Zhigang, Georgia Institute of Technology",2015,"SEG","'machine+learning'"
"Use Of Evolutionary Algorithms In Single And Multi- Objective Optimization Techniques For Assisted History Matching","OMC-2009-079","conference-paper","Ferraro, P., Politecnico di Torino | Verga, F., Politecnico di Torino",2009,"OMC","'machine+learning'"
"Integration of Rock Images and Laboratory Data Through the Lens of a New Discipline","ARMA-2018-1320","conference-paper","Louis, L., New England Research",2018,"ARMA","'machine+learning'"
"Experimental Design Methodology for Reserves Quantifications Based on Soft Computing Modelling Methods","SPE-160364-MS","conference-paper","Gupta, Ritu, Curtin Uni. of Tech | Van Elk, Jan Folkert, RDS Limited | Tjia, Dewi, Curtin University of Technology | Smith, Gregory Charles, Woodside Energy Ltd",2012,"SPE","'machine+learning'"
"Partition Perforation Optimization for Horizontal Wells Based on Genetic Algorithms","SPE-119833-PA","journal-paper","Wang, Zhiming, China University of Petroleum | Wei, Jianguang, China University of Petroleum | Jin, Hui, China University of Petroleum",2011,"SPE","'machine+learning'"
"The Use of Genetic Algorithms in Well Placement Optimization","SPE-69439-MS","conference-paper","Montes, Guillermo, Fundacion Repsol | Bartolome, Pablo, BP | Udias, Angel L., Escuela de Minas de Madrid",2001,"SPE","'machine+learning'"
"Integrated Geo-Modeling and Ensemble History Matching of Complex Fractured Carbonate and Deep Offshore Turbidite Fields, Generation of Several Geologically Coherent Solutions Using Ensemble Methods","SPE-193028-MS","conference-paper","Abadpour, Anahita, Total E&P France | Adejare, Moyosore, Total E&P France | Chugunova, Tatiana, Total E&P France | Mathieu, Helene, Total E&P France | Haller, Norman, Total E&P France",2018,"SPE","'machine+learning'"
"Use of Pattern-Recognition Techniques in Analyzing Downhole Dynamometer Cards","SPE-17313-PA","journal-paper","Dickinson, Roderick R., Exxon Co. U.S.A. | Jennings, James W., Texas A&M U.",1990,"SPE","'machine+learning'"
"Interfacial Stability of In-Situ Bitumen Thermal Solvent Recovery Processes","SPE-130050-PA","journal-paper","Sharma, Jyotsna, University of Calgary | Gates, Ian D., University of Calgary",2011,"SPE","'machine+learning'"
"A Discussion on the Effect of International Fiscal Regimes on Portfolio Selection in the Petroleum Industry","SPE-82011-MS","conference-paper","Back, Michael J., Schlumberger Information Solutions",2003,"SPE","'machine+learning'"
"A Basis for Automated Control of Steam Trap Subcool in SAGD","SPE-159170-PA","journal-paper","Gotawala, Dharmeshkumar R., University of Calgary | Gates, Ian D., University of Calgary",2012,"SPE","'machine+learning'"
"Estimating Probability of Failure for Drilling Tools With Life Prediction","SPE-171517-MS","conference-paper","Carter-Journet, Katrina, Baker Hughes | Kale, Amit, Baker Hughes | Zhang, Dan, Baker Hughes | Pradeep, Eric, Baker Hughes | Falgout, Troy, Baker Hughes | Heuermann-Kuehn, Ludger, Baker Hughes",2014,"SPE","'machine+learning'"
"An Evaluation of Dispersion Characteristics Through a Sandy Mud Soil Layer","ISOPE-I-07-287","conference-paper","Inoue, K., Kobe University | Kawabata, T., Kobe University | Uchida, K., Kobe University | Tanaka, T., Kobe University",2007,"ISOPE","'machine+learning'"
"Using Genetic Algorithm to Optimize Well Placement in Gas Condensate Reservoirs","SPE-130999-MS","conference-paper","Morales, Adrian Nicolas, Texas A&M U. | Gibbs, Trevor H., Texas A&M U. | Nasrabadi, Hadi, Texas A&M U at Qatar | Zhu, Ding, Texas A&M U.",2010,"SPE","'machine+learning'"
"A New Thermogeomechanical Theory for Gravity Drainage in Steam-Assisted Gravity Drainage","SPE-163136-PA","journal-paper","Cokar, Marya, University of Calgary | Gates, Ian D., University of Calgary | Kallos, Michael S., University of Calgary",2013,"SPE","'machine+learning'"
"Optimum Grillage Structure Design Under a Worst Point Load Using Real-coded Micro-Genetic Algorithm","ISOPE-I-05-463","conference-paper","Kim, Y., Department of Marine Systems Engineering, Kyushu University | Gotoh, K., Department of Marine Systems Engineering, Kyushu University | Toyosada, M., Department of Marine Systems Engineering, Kyushu University | Kim, K.S., Department of Naval Architecture and Ocean Engineering, Inha University",2005,"ISOPE","'machine+learning'"
"Applying Big Data Analytics to Logistics Processes of Oil and Gas Exploration and Production Through a Hybrid Modeling and Simulation Approach","OTC-26274-MS","conference-paper","Sousa, C. J. N., Petrobras | Santos, I. H. F., Petrobras | Almeida, V. T., Petrobras | Almeida, A. R., Petrobras | Silva, G. M., Petrobras | Ciarlini, A. E., EMC Brazil R&D Center | Prado, A., EMC Brazil R&D Center | Senra, R. D. A., EMC Brazil R&D Center",2015,"OTC","'machine+learning'"
"Application of a Genetic Algorithm to the Design of Groundwater Monitoring Well Networks Under Conditions of Uncertainty","ISOPE-I-05-096","conference-paper","Inoue, K., Faculty of Agriculture, Kobe University. | Tanaka, T., Faculty of Agriculture, Kobe University. | Masaki, I., Graduate School of Science and Technology, Kobe University.",2005,"ISOPE","'machine+learning'"
